"GET /api/v1/invoices/ HTTP/1.1" 200 2677
"GET /api/v1/invoices/ HTTP/1.1" 200 2677
"GET /api/v1/products/ HTTP/1.1" 200 3819
"GET /api/v1/products/ HTTP/1.1" 200 3819
"GET /api/v1/products/ HTTP/1.1" 200 3819
"GET /api/v1/products/ HTTP/1.1" 200 3819
"GET /api/v1/products/ HTTP/1.1" 200 3819
"GET /api/v1/products/ HTTP/1.1" 200 3819
"GET /api/v1/products/ HTTP/1.1" 200 3819
"GET /api/v1/products/ HTTP/1.1" 200 3819
"GET /api/v1/products/ HTTP/1.1" 200 3819
"GET /api/v1/products/ HTTP/1.1" 200 3819
"GET /api/v1/products/ HTTP/1.1" 200 3819
"GET /api/v1/products/ HTTP/1.1" 200 3819
"OPTIONS /api/v1/products/253c2347-f687-4195-99b7-0f14dc6eda36/ HTTP/1.1" 200 0
"OPTIONS /api/v1/products/253c2347-f687-4195-99b7-0f14dc6eda36/ HTTP/1.1" 200 0
"GET /api/v1/products/253c2347-f687-4195-99b7-0f14dc6eda36/ HTTP/1.1" 200 348
"GET /api/v1/products/253c2347-f687-4195-99b7-0f14dc6eda36/ HTTP/1.1" 200 348
"GET /api/v1/products/ HTTP/1.1" 200 3819
"GET /api/v1/products/ HTTP/1.1" 200 3819
"OPTIONS /api/v1/products/e1a33158-aad9-44ff-a6ed-57b1e8117d42/ HTTP/1.1" 200 0
"OPTIONS /api/v1/products/e1a33158-aad9-44ff-a6ed-57b1e8117d42/ HTTP/1.1" 200 0
"GET /api/v1/products/e1a33158-aad9-44ff-a6ed-57b1e8117d42/ HTTP/1.1" 200 318
"GET /api/v1/products/e1a33158-aad9-44ff-a6ed-57b1e8117d42/ HTTP/1.1" 200 318
"GET /api/v1/products/ HTTP/1.1" 200 3819
"GET /api/v1/products/ HTTP/1.1" 200 3819
"GET /api/v1/clients/ HTTP/1.1" 200 842
"GET /api/v1/clients/ HTTP/1.1" 200 842
"GET /api/v1/suppliers/?page=1&search=&status= HTTP/1.1" 200 3791
"GET /api/v1/suppliers/?page=1&search=&status= HTTP/1.1" 200 3791
"GET /api/v1/suppliers/?page=1&search=&status= HTTP/1.1" 200 3791
